"","otu643","otu2411","otu2824","otu3200","otu3914","otu3990","otu4298","otu4389","otu5031","otu5061","otu5199","otu5854","otu6411","otu6486","otu6720","otu6834","otu7142","otu8108","otu8351","otu9874","otu10651","otu10990","otu11202","otu13504","otu14493","otu15474","otu16260","otu16641","otu17070","otu17081","otu17862","otu19492","otu19728","otu20120","otu20321","otu21063","otu21474","otu22058","otu22860","otu22980","otu22981","otu23062","otu24141","otu24274","otu24353","otu24528","otu24642","otu25983","otu29183","otu29192","otu32501","otu33780","otu34128","otu34816","otu35825","otu36139","otu36535","otu36538","otu38199","otu38625","otu39577","otu40699","otu40932","otu41945","otu42549","otu42763","otu43678","otu43787","otu43895","otu44558","otu45911","otu45913","otu46075","otu47403","otu48046","otu50291","otu50877","otu50898","otu53020","otu53612","otu53613","otu53868","otu54094","otu54454","otu54664","otu55336","otu55649","otu55654","otu56002","otu56423","otu57594","otu57830","otu58736","otu60355","otu61099","otu61217","otu63644","otu63689","otu64106","otu64533","otu64708","otu65113","otu66141","otu66997","otu67104","otu67961","otu68874","otu69986","otu70569","otu73605","otu74871","otu75030","otu75528","otu75640","otu75913","otu76106","otu76575","otu77042","otu77782","otu78374","otu79168","otu81005","otu81477","otu81509","otu81766","otu84462","otu84911","otu86075","otu86137","otu86374","otu86382","otu86820","otu87407","otu88716","otu89173","otu91075","otu91208","otu92456","otu93123","otu95014","otu95020","otu97538","otu99090","otu100234","otu100666","otu100915","otu101011","otu101556","otu101753","otu102811","otu102976","otu103020","otu103748","otu104658","otu104688","otu104751","otu104813","otu107198","otu107337","otu108155","otu108477","otu108628","otu109684","otu111102","otu112225","otu112776","otu112927","otu113180","otu115012","otu115295","otu115406","otu115490","otu115778","otu116241","otu117100","otu117241","otu117355","otu117386","otu117463","otu117685","otu118289","otu119213","otu119446","otu119930","otu120543","otu120851","otu120996","otu121514","otu123163","otu124216","otu124217","otu126696","otu128440","otu128492","otu129244","otu132182","otu132750","otu133358","otu135538","otu135583","otu136701","otu137989","otu138568","otu139401","otu139883","otu140558","otu140795","otu142090","otu143606","otu144720","otu145558","otu145838","otu147213","otu148198","otu149332","otu149387","otu150615","otu151388","otu151399","otu151695","otu151813","otu153831","otu154548","otu155725","otu155734","otu156770","otu157459","otu157879","otu159517","otu160105","otu160520","otu161828","otu162439","otu162483","otu163488","otu163947","otu164706","otu165410","otu165448","otu165976","otu166343","otu168212","otu168383","otu168614","otu168693","otu170243","otu170591","otu171245","otu171426","otu172447","otu173727","otu173926","otu173981","otu174050","otu175915","otu175960","otu177022","otu177525","otu177813","otu180281","otu181240","otu181268","otu182032","otu183640","otu183743","otu183788","otu184240","otu184634","otu187218","otu188667","otu188738","otu189123","otu190213","otu191467","otu194828","otu195408","otu195689","otu195872","otu196789","otu196922","otu196925","otu197621","otu197885","otu199122","otu199161","otu200155","otu200994","otu201243","otu203368","otu205724","otu206965","otu207098","otu207159","otu207307","otu207496","otu207948","otu208613","otu208692","otu210374","otu210754","otu210801","otu214178","otu214479","otu215301","otu215904","otu217464","otu218587","otu219248","otu219274","otu219668","otu220859","otu221483","otu221737","otu221867","otu222127","otu223372","otu224206","otu224444","otu224581","otu225044","otu225684","otu225698","otu226925","otu227541","otu227760","otu227820","otu228653","otu229484","otu230665","otu230801","otu231276","otu231417","otu231461","otu232045","otu233411","otu234013","otu234042","otu234399","otu234623","otu235489","otu236496","otu237226","otu239064","otu240002","otu240183","otu240288","otu240350","otu240630","otu241002","otu242039","otu242237","otu242915","otu243689","otu243958","otu244383","otu244389","otu244693","otu244981","otu245136","otu245411","otu245615","otu248837","otu249946","otu251163","otu251239","otu251532","otu253107","otu254131","otu254232","otu254910","otu255644","otu255728","otu256429","otu257163","otu257742","otu258118","otu258915","otu259507","otu259902","otu260122","otu260203","otu261401","otu261723","otu263295","otu264772","otu265083","otu265125","otu265438","otu265516","otu266181","otu266395","otu266417","otu267460","otu267538","otu267893","otu268193","otu268361","otu270419","otu273035","otu275566","otu276077","otu276830","otu277402","otu277908","otu279863","otu280657","otu280946","otu282334","otu282540","otu282960","otu284005","otu284076","otu285351","otu285676","otu287736","otu288120","otu288164","otu288562","otu288683","otu290028","otu290186","otu290249","otu290794","otu291012","otu291721","otu291944","otu291989","otu292589","otu292933","otu293912","otu295753","otu297223","otu297683","otu297749","otu299267","otu299382","otu299541","otu299581","otu300568","otu300821","otu302096","otu302225","otu302691","otu303909","otu304184","otu304795","otu305893","otu307179","otu307765","otu308261","otu308285","otu308757","otu309351","otu309779","otu309826","otu312360","otu312748","otu312771","otu314549","otu314888","otu315975","otu316782","otu316965","otu317198","otu317409","otu317458","otu317514","otu318627","otu318690","otu319177","otu319219","otu319975","otu320506","otu320992","otu321556","otu322018","otu324167","otu324739","otu325184","otu325357","otu326881","otu327540","otu328319"
"D277",0,880,7,0,0,0,0,39,7,0,0,16,0,93,0,16,194,0,0,0,0,0,0,30,0,0,0,0,236,0,5,0,0,10,0,25,0,0,0,0,8,0,0,0,0,10,0,28,0,0,0,0,0,0,63,0,0,0,0,0,42,17,0,0,110,1,0,33,0,2,4,19,0,4,7,7,9,0,73,0,0,445,12,0,0,0,33,339,0,0,0,55,0,0,0,37,0,0,0,4,0,0,154,0,0,0,6,146,0,0,0,0,0,0,20,0,0,7,3,0,0,106,0,0,0,0,0,31,11,0,0,0,35,0,0,32,0,0,15,0,6,0,41,4,21,88,0,137,50,83,140,0,0,0,0,0,24,2,505,0,0,5,0,7,0,0,0,21,2,0,0,11,0,0,0,9,0,0,0,0,0,0,127,23,0,0,0,0,273,12,9,0,0,0,11,0,0,0,0,23,0,0,8,0,0,0,114,2,0,0,29,181,101,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,83,5,5,0,6,17,108,44,12,7,1,0,103,0,0,3,7,3,0,22,0,81,0,0,0,0,0,33,27,0,8,0,0,0,47,0,6,2,0,0,0,2,2,56,0,62,0,16,1,0,5,0,11,90,0,5,8,0,0,0,0,20,31,0,26,98,0,0,0,186,0,0,2,0,25,0,0,6,6,0,0,8,2,0,0,2,16,137,6,21,21,0,0,16,31,0,4,4,0,49,40,0,0,32,0,0,14,0,0,5,20,0,48,0,0,16,0,0,29,0,27,0,11,78,0,0,2,0,0,0,20,46,19,0,798,0,0,18,0,7,0,0,0,0,0,8,2,0,0,511,0,0,146,0,41,0,0,0,6,0,0,0,11,10,0,0,24,245,0,2,11,0,10,0,0,9,17,0,0,0,89,0,1,155,0,0,6,7,0,0,0,8,0,0,14,236,75,0,0,0,64,4,0,0,0,0,1,0,0,27,0,99,7,4,0,456,4,0,22,0,172,0,0,344,7,4,51,0,0,3,0,1,0,0,0,4,0,18,2,0,0,0,0,54,42,2,75,16,37,26,0,33,0,0
"D278",0,47,0,0,3,9,0,7,0,11,184,3,16,4,0,5,50,23,8,0,10,37,3,7,0,0,0,10,87,7,6,0,9,17,0,13,158,194,34,79,41,46,20,0,0,5,258,4,13,4,0,19,20,0,12,0,101,0,3,0,0,0,116,37,0,22,0,0,0,5,0,2,42,0,5,0,0,25,0,6,40,52,48,0,7,0,6,270,15,0,0,10,0,0,4,15,29,0,0,3,9,5,0,11,218,0,2,47,0,0,9,0,0,0,2,9,5,0,10,0,0,9,8,9,16,0,19,0,3,18,23,5,60,1,12,0,17,0,10,19,5,0,7,2,0,10,0,1,32,16,0,0,0,44,4,16,48,19,16,3,0,2,1,10,0,1,44,25,42,91,0,5,0,14,1,43,11,0,5,0,5,2,0,12,0,5,50,196,0,110,4,7,0,8,0,0,1,0,39,16,4,0,0,2,8,4,156,0,39,10,1,4,1,0,3,0,32,0,40,0,13,15,0,3,13,50,35,13,2,0,0,3,0,10,55,4,310,0,0,2,0,5,1,132,65,0,7,14,35,34,31,350,6,25,32,0,56,0,1,50,1,25,2,5,66,12,3,38,0,59,308,0,17,44,31,0,10,52,8,0,18,98,0,0,9,8,26,26,0,3,1,7,0,0,3,0,0,36,0,3,21,0,145,38,6,100,80,11,0,0,4,4,0,0,101,9,11,4,76,0,2,3,0,0,0,0,0,0,0,0,80,0,54,0,12,8,22,0,4,7,0,7,40,85,2,0,2,0,0,0,0,42,3,0,0,24,14,39,0,6,32,0,0,0,0,0,7,2,1,9,73,4,0,90,2,1,27,17,211,0,1,53,5,0,0,0,0,0,0,4,0,0,14,0,0,108,0,2,13,2,0,16,43,0,2,364,92,3,0,19,35,4,159,0,2,5,14,6,1,215,14,0,51,16,128,12,12,0,1,0,54,21,34,0,0,1,22,4,7,14,39,0,0,19,0,0,15,16,0,77,0,0,46,48,0,121,0,10,2,0,12,13,0,38,62,78,7,38,74,12,110,5,4,0,0,0,0,16,36,102,0,0,1
"D279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,4495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20647,0,0,0,0,0,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,3727,0,0,0,0,0,0,0,0,0,0,0,0,0,47,30,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,0,0,0,0,0,0,0,5,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621
"D282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,0,0,0,6,0,0,0,97,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,26,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,122,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,34,0,0,5,0,0,2,0,0,0,0,0,0,0,108,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,168,0,0,0,0,0,0,0,4,487,0,0,0,7,0,0,310,0,0,0,909,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,129,0,0,0,110,0,0,0,0,0,0,188,0,0,467,0,0,0,0,0,0,26,0,0,83,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,78,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,1,0,0,835,161,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337
"D283",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,921,0,0,19,0,0,0,0,0,0,0,0,0,300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,24,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,1162,92,59,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,533,0,0,0,0,0,0,0,2010,0,0,29,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,474,1011,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,237,0,0,0,0,0,0,0,0,0,2472,0,0,0,0,0,0,0,0,42,0,0,2,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765,6,6,0,0,0,8,0,0
"D284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D285",0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,48,0,0,26,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,34,0,0,0,1371,0,0,460,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,456,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,0,318,26,180,0,0,0,0,0,0,0,0,0,0,1236,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,49,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682,0,0,0,0,0,8,0,0,3,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"D286",17,12,37,0,0,0,0,0,0,3,0,22,0,0,7,16,0,15,0,0,7,0,0,2,0,0,4,0,0,3,4,0,0,0,0,6,0,2,0,39,0,0,9,29,0,0,8,0,0,4,0,3,28,0,8,0,16,0,0,0,0,0,12,37,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,13,0,0,0,0,0,1,268,0,0,0,21,0,0,0,0,28,0,34,0,0,5,0,32,15,0,2,14,0,0,0,0,0,0,0,57,0,0,2,0,0,0,0,0,9,0,0,0,0,0,166,4,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,18,0,0,0,0,162,0,7,0,0,0,0,2,5,0,4,0,0,19,0,14,183,0,4,0,29,37,0,0,0,0,0,63,0,17,12,50,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,1,0,21,0,0,0,0,243,0,0,0,0,0,0,0,0,2,0,74,0,0,2,0,0,0,15,0,0,0,0,66,0,4,22,0,21,0,11,16,0,0,0,0,0,0,0,231,14,0,26,0,8,6,0,0,2,94,0,0,14,0,0,58,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,110,0,0,39,0,11,0,17,0,0,0,0,0,0,0,0,0,112,0,16,3,0,0,5,0,0,0,0,0,0,0,11,7,0,0,2,0,23,0,0,0,0,67,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,11,4,0,62,0,0,0,0,0,11,0,0,0,0,8,6,0,12,74,0,0,4,0,6,0,0,2,0,0,0,26,0,0,5,0,0,0,0,0,0,0,0,6,7,0,0,551,47,0,0,10,0,5,4,0,0,26,15,2,8,133,60,0,2,13,0,2,39,0,14,11,16,13,0,0,0,0,0,7,0,1,13,0,0,0,0,0,0,0,15,2,0,0,18,2,0,25,2,11,0,0,41,48,0,0,29,100,9,2,13,0,0,0,0,11,0,0,0,0,6,0,0,8,5
"D287",1,22,0,0,2,8,85,1,0,15,77,8,15,3,0,3,30,22,4,0,6,28,0,4,0,0,0,7,50,11,23,74,3,6,0,6,59,111,32,27,31,6,8,0,0,1,205,2,4,2,0,14,5,0,18,105,44,3,0,0,0,3,83,15,0,24,0,0,0,0,0,0,22,0,2,0,0,4,0,0,48,27,33,0,5,0,3,210,16,0,0,4,0,0,0,17,2,0,0,5,9,4,0,3,87,0,0,28,0,0,0,0,0,10,2,5,0,12,6,0,0,5,0,2,6,70,3,0,0,12,11,2,68,0,4,0,11,0,2,17,8,0,6,4,2,4,0,1,120,4,0,652,0,29,7,8,9,9,4,1,0,2,1,1,0,2,23,9,13,57,0,3,0,25,0,21,21,0,6,0,12,0,0,11,0,5,34,134,0,36,0,6,0,11,0,72,2,0,15,10,0,0,0,0,14,8,56,0,46,13,1,0,5,0,5,0,6,0,27,8,2,71,0,4,22,34,6,2,6,0,0,5,0,0,36,2,177,0,0,1,0,4,0,67,78,0,1,9,4,18,19,265,0,19,39,0,34,3,3,33,5,3,2,3,46,5,2,25,0,25,129,0,4,18,25,0,0,50,0,0,9,76,0,0,3,12,12,9,0,0,0,2,0,0,0,0,6,34,0,0,25,0,59,15,3,40,26,4,0,0,0,4,0,0,26,2,4,4,40,0,0,8,0,1,0,0,0,0,0,3,50,0,35,0,0,1,18,0,3,15,0,2,21,57,0,0,3,0,0,0,0,15,3,0,0,18,10,21,0,13,13,0,4,0,0,1,0,0,0,10,41,0,0,9,0,1,5,4,75,0,1,0,6,0,0,0,0,1,0,3,0,0,9,0,0,49,0,3,22,0,0,13,7,0,0,117,40,0,0,5,23,0,88,0,0,7,3,0,0,168,5,0,44,14,46,0,14,0,0,0,14,3,45,0,0,5,11,5,2,23,28,0,0,10,0,0,0,8,0,37,0,0,25,14,0,56,82,5,0,0,0,13,2,22,21,42,2,30,50,9,226,1,2,0,0,0,0,3,27,70,0,0,2
