,otu308757,otu187988,otu56423,otu243958,otu149387,otu190213,otu234399,otu251532,otu317458,otu264772,otu151388,otu66141,otu92456,otu290249,otu121514,otu290794,otu171426,otu45913,otu289051,otu102976,otu128440,otu268193,otu164706,otu321556,otu280657,otu265516,otu3200,otu19492,otu60355,otu132182,otu24642,otu197621,otu304184,otu148198,otu268092,otu120851,otu199122,otu23328,otu201690,otu282540,otu38625,otu319219,otu70569,otu38090,otu270847,otu157879,otu304795,otu100234,otu265125,otu241002,otu33780,otu263295,otu55654,otu91075,otu187218,otu24528,otu232045,otu117685,otu103020,otu195689,otu227760,otu103748,otu178207,otu302225,otu84462,otu325184,otu120996,otu101753,otu45911,otu228653,otu14007,otu259902,otu43678,otu115406,otu285676,otu24353,otu57594,otu145838,otu173981,otu290028,otu47403,otu55336,otu261401,otu291721,otu252534,otu147213,otu175960,otu245136,otu197885,otu188738,otu231647,otu219274,otu257163,otu4298,otu266417,otu242915,otu17070,otu266395,otu81005,otu328319,otu312360,otu22968,otu108155,otu137989,otu251239,otu34816,otu195408,otu280946,otu54454,otu302096,otu182032,otu303909,otu10990,otu73605,otu197155,otu15523,otu222127,otu62850,otu295890,otu244184,otu200155,otu173422,otu36139,otu168693,otu210374,otu225044,otu240288,otu124216,otu14493,otu201243,otu24141,otu2174,otu168212,otu78374,otu326881,otu58736,otu196922,otu299267,otu68575,otu97538,otu233411,otu87407,otu261575,otu2824,otu256267,otu314888,otu224206,otu251163,otu7142,otu260122,otu214479,otu240002,otu268926,otu66826,otu9874,otu194828,otu42549,otu308261,otu117687,otu308285,otu43895,otu219768,otu284516,otu182184,otu43787,otu17862,otu3007,otu86382,otu221867,otu22980,otu36430,otu245009,otu173926,otu55649,otu231417,otu231276,otu63689,otu135538,otu227820,otu22058,otu203368,otu183743,otu285351,otu35825,otu67104,otu318690,otu219668,otu53020,otu14883,otu278327,otu140795,otu22981,otu139401,otu165386,otu181894,otu197583,otu243689,otu112225,otu218587,otu290186,otu40521,otu180281,otu174745,otu36535,otu291944,otu207496,otu40576,otu117241,otu317198,otu119446,otu16518,otu276077,otu234279,otu151399,otu34128,otu242237,otu63298,otu207307,otu248837,otu193671,otu191467,otu297683,otu93123,otu157459,otu113180,otu168614,otu252305,otu262467,otu67961,otu75528,otu46075,otu107311,otu156770,otu201636,otu55578,otu226876,otu281583,otu245615,otu2411,otu77042,otu4389,otu325357,otu95020,otu177022,otu150453,otu270854,otu32501,otu39875,otu154085,otu52804,otu115117,otu5199,otu183055,otu309351,otu40932,otu322018,otu316782,otu8108,otu75030,otu22860,otu277402,otu230801,otu267538,otu292589,otu321120,otu162439,otu21474,otu151813,otu84911,otu288120,otu277908,otu292933,otu61039,otu41945,otu135583,otu230665,otu44558,otu312748,otu50291,otu8351,otu221737,otu196925,otu19728,otu53612,otu189123,otu79168,otu69986,otu329524,otu45484,otu15474,otu207098,otu117386,otu61217,otu233807,otu277058,otu235489,otu240630,otu35443,otu255644,otu210801,otu296297,otu122543,otu115012,otu53868,otu175915,otu36538,otu181921,otu282960,otu255728,otu115295,otu60148,otu208613,otu130226,otu324167,otu320506,otu16260,otu205097,otu317375,otu200994,otu300821,otu268361,otu215301,otu207159,otu40978,otu151695,otu25983,otu166343,otu54664,otu312771,otu6486,otu10842,otu126611,otu276830,otu288683,otu75640,otu225347,otu61099,otu319380,otu315340,otu236496,otu143731,otu34730,otu224581,otu7081,otu112927,otu95014,otu282810,otu124324,otu144720,otu102961,otu129244,otu195872,otu208692,otu317409,otu205724,otu204904,otu49788,otu163488,otu162483,otu63644,otu299541,otu202242,otu196789,otu55465,otu217464,otu307765,otu184634,otu139125,otu233617,otu286610,otu173727,otu188667,otu153831,otu145558,otu133358,otu107198,otu165410,otu219248,otu6720,otu46018,otu76106,otu3990,otu317514,otu307179,otu41064,otu210754,otu77782,otu115778,otu239064,otu31413,otu166559,otu265438,otu54094,otu181268,otu53613,otu243793,otu253107,otu102811,otu88716,otu128492
D464,0,0,0,0,0,0.760863,0,0,0.001579,0,0.000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003492,0,0,0,0,0,0,0,0.016898,0,0.000501,0,0,0,0,0,0,0.002247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082,0,3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05827,0,0,0,0.000197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024702,0,0,0.031777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D134,0,0,0.006268,0,0,0,0,0,0,0,0,0,0.002746,0,0,0.478899,0.039814,0,0,0,0,0,0.003223,0,0,0,0,0,0.000597,0,0.000239,0,0,0,0,0,0,0,0,0,0.007402,0,0.000716,0,0,0.001552,0,0.000239,0,0,0,0,0,0,0,0,0,0,0.000597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298,0.000239,0,0,0,0,0,0,0,0,0,0,0,0.000776,0,0,0.000597,0.080224,0,0,0,0,0,0,0.012177,0.001015,0,0,0.000418,0.034859,0,0,0,0,0,0,0.010685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008894,0,0,0,0,0,0.002149,0,0.001015,0,0,0,0.000418,0.017907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126127,0,0,0,0,0,0,0.000179,0,0,0,0,0,0,0,0,0.000358,0,0.000776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005074,0,0,0,0,0,0,0,0,0,0,0,0.004716,0,0.003044,0,0,0,0,0.003402,0,0,0,0,0,0,0,0,0,0.000478,0,0.001313,0.002209,0,0,0,0,0,0.002388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008297,0,0,0,0,0,0.031636,0,0,0,0,0.001731,0,0,0,0,0,0.00382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001433,0,0,0,0,0,0,0,0,0.013848,0,0,0,0.008118,0,0,0,0,0,0,0,0,0,0
D1,0,0,0,0.000508,0,0.210906,0,0.275652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102,0,0,0,0,0.002948,0,0,0,0,0,0,0.000254,0,0.388474,0,0.000254,0,0,0,0,0,0,0.116735,0,0,0,0,0,0,0,0,0.00183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001271,0,0,0,0,0,0,0,0,0,0,0,0.000152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305,0,0,0,0,0,0,0,0,0,0,0.000254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D71,0,0,0,0,0,0.004004,0,0,0.002533,0,0,0,0,0,0.004903,0.0979,0.001062,0,0,0,0,0.007682,0.017243,0,0.01234,0,0,0,0,0,0.013157,0.006047,0,0,0,0,0,0,0,0,0,0.021983,0,0,0,0,0,0.000163,0,0,0.000654,0,0.017815,0.000654,0,0.000817,0,0,0,0.000572,0,0,0,0,0,0.000899,0.005802,0.004249,0,0,0.006456,0.014628,0,0,0,0,0,0.000163,0.001144,0.013075,0,0,0.006456,0.009561,0,0.000245,0.001716,0,0,0.017815,0,0,0.001471,0,0,0.002125,0.005067,0,0.001961,0.001389,0.007028,0,0.000409,0,0,0,0,0.001716,0,0.00711,0,0.000654,0.003841,0,0.000817,0.002615,0.002288,0.013075,0,0,0.001226,0.004413,0,0.007355,0,0,0,0.010787,0,0.000735,0.001961,8.2e-05,0.000817,0,0,0,0,0,0,0,0,0.003596,0,0,0,0.001471,0,0,0.002288,0,0.005802,0.002942,0,0,0,0.001798,0,0.006292,0,0,0,0.013075,0,0.008989,0,0.002452,0,0.001226,0,0.005639,0,0.043393,0.01855,0,0,0.002697,0,0.001389,0,0.01757,0,0.001062,0.009479,0.003677,0.005067,0.00523,0,0,0,0,0.008662,0.001553,0,0,0,0.000163,0.000735,0,0.002125,0.000327,0,0.004495,0,0.007927,0,0.000409,0,0.001634,0.00335,0,0,0,0,0.006129,0.000327,0,0,0.000163,0,0,0.005393,0.002697,0.000245,0.00237,0.001471,0.005966,0,0,0,0,0.002615,8.2e-05,0.001226,0.014628,0.003596,0,0.000572,0.001798,0,0.005312,0.000817,0.001961,0.000899,0.002452,0,0,0,0,8.2e-05,0,0,0.006946,0,0.002452,0.00335,0,0.000735,0,0,0.003596,0.003024,0.000327,0,0.000654,0,0,0.009479,0.000735,0.001062,0.000163,0,0,0,0.001961,0.002206,0,0,0,0.000163,0.000654,0,0.002452,0.001308,0.000409,8.2e-05,0,0.002452,0,0.003514,0,0.00049,0,0.002452,0.00188,0,0.000245,0,0.000572,0.003024,0.000327,0.006783,0,0.00237,0.006292,0.007682,0.001471,0.001308,0.000735,0,0.003105,0,0,0,0,0.000327,0,8.2e-05,0,0.00188,0,0,0.002125,0,0.000572,0.00188,0.000409,0,0.000327,0.001062,0.00049,0.003432,0,0.000817,0,0,0,0,0.001308,0.007845,0,0,0,0.000245,0.006864,0.00335,0.001226,8.2e-05,0,0.003841,0,0,0.0076,0.001716,0.002778,0,0.005639,0,0.003677,0.000409,0.000409,0.000817,0,0.00049,0,0.004576,0.000163,0.001961,0,0.000899,0,0.00286,0.002043,0.003923,0,0,0.001471,0,0.000163,0,0,0.000245,0.000981,8.2e-05,0.000327,0,0.000327,0.000327,0,0.001308,0,0,0,0.004576,0.001716,0.003187,0.002942,0.000327,0.000327,8.2e-05,8.2e-05
D430,0,0,0,0,0,0.390044,0,0,0.034016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015369,0,0,0.010485,0,0,0,0,0,0,0,0,0,0,0,0.004713,0,0.005874,0,0,0,0,0,0,0.088781,0,0,0,0,0,0,0,0,0,0,0,0,0.022114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003398,0,0,0,0,0,0,0.30695,0,0,0,0,0,0.000598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001195,0,0,0,0,0,0.000683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D301,0,0,0.088784,0.000771,0.061515,0.005736,0,0.130693,0.018408,0,0.183048,0,0.05655,0.018536,0.000599,0.061002,0.000642,0.004281,0,0,0,0,0.002183,0,0,0.004024,0.012115,0,0.020163,0.003425,0.00137,0.000257,0,0,0,0.000599,0.001199,0.00655,0,0,0.003211,0,0.003553,0,0,0,0,4.3e-05,0.013356,0,0,0.000214,0,0.00458,0.000214,0,0.002568,0.011901,0.00351,0,0,0,0.003724,0,0.034717,4.3e-05,0,8.6e-05,0,0,0,0,0,0,0,0.001199,0.008433,0,0.001113,0.005479,0,0.018622,0,0,0.000257,0,0.000257,0,0.000514,0,0.000985,0.017337,0.002012,0.001755,0,0,0,0.000385,0,0.002611,0.000128,0.002954,0,0,0.000342,0.000214,0,0,0,0,0,0,0.000557,3e-04,0,0,0,0,0.002226,0,0.000728,0,0.012329,0,0,0,0,0,0.002911,0,0,0,0,0.001199,0,0.003082,0.001156,0,0,0,0,0.000599,0,0,0.001413,0,0,0,0,0,0,0,0.000128,0.015454,3e-04,0.000985,0,0,0.003596,0.002312,0,0,0,0,0.000771,0.000385,0,0,0,0.000342,0,0,0,0,0.000685,0.007491,0,0,0,0,0.006592,0,0,0,0,0,0.00167,0,0,0.000171,0,0,0.002269,0.013913,0.007106,0.000171,0,0,0,0,0,8.6e-05,0,0,0,0,0.000813,0,0.00107,0.000471,4.3e-05,0,0.002697,0,0,0,0,0,0,0,0,0.000428,0,0,0,0,0.001712,0,0.006721,0.006421,0,0,0.000428,0.000128,0,0,0,0,0.000514,0,0.002055,0,0,0,8.6e-05,0,0.000728,0,0,0,0.000385,0,0.001027,0,0,0,0,0,0.002526,0,0,0,0,0,0.003639,0.000128,0,0,0,0.000128,0,0.000342,0.002269,0,0,0,0,4.3e-05,0,0,0,0,0,0,0,0,0,0.00107,0,0,0,0,0.000257,0,0,0,0,0,0,0.001969,0,0,0,0,0,0.000128,0,0,0.001926,0,0.000257,3e-04,0.000642,0,0,8.6e-05,0.000942,0,0,0,0,0,0,0,0,0.000385,0.00137,0.000428,0.001498,0,0,0,0,0,0,0.00107,0,0,0,0,4.3e-05,0.000471,0,0,0,0.000128,0,0,0,0,0,0.000128,0.000214,0.000128,0,0,0.000171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214,8.6e-05,0,0.001027,0,0,0,4.3e-05,0.000342,0,0,0,0,0,0.000257,0.000214,0,0,0,0.000214,0,0,0,0,0,8.6e-05,0
D389,0,0,0,0,0,0,0,0.625565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292,0,0,0.005253,0,0,0.008026,0,0,0,0.212462,0,0,0,0,0.034146,0,0.011528,0,0,0,0,0,0.089304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001751,0.000876,0,0,0,0.000876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073,0.001459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073,0,0,0,0,0,0,0,0,0,0,0,0,0.001605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292,0,0.001751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D119,0,0,0,0,0,0,0.403126,0,0,0.001028,0,0.081037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182641,0,0,0.057178,0,0,0,0,0,0,0,0,0,0,0.03949,0,0,0,0,0,0,0.005142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099548,0,0,0,0,0,0,0.000411,0,0,0,0,0,0,0,0.037022,0,0,0,0,0,0.032703,0,0,0,0,0,0,0,0,0.006787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002879,0,0.000206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001645,0.000617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002468,0.004525,0,0,0,0,0,0,0,0,0,0.000823,0,0.002468,0,0,0,0,0,0,0.000411,0,0,0,0,0,0,0,0,0,0.000411,0,0,0,0.001645,0,0.000617,0,0,0,0,0.000411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019898,0,0,0,0,0.095357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652,0,0.020007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012287,0.000109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017832,0,0.000652,0.089486,0,0,0,0,0,0,0,0.033815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002066,0,0,0,0,0.002501,0.002066,0,0,0,0,0,0,0,0,0,0,0,0.017506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217,0,0,0,0.000544,0,0,0,0.013156,0,0,0.007937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D403,0.938859,0,0.000821,0,0,0,0,0,0,0,0.023389,0,0,0.002052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030776,0,0,0,0,0.00041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D61,0,0,0,0,0,0,0.200928,0,0,0.02413,0,0.093271,0,0,0,0,0,0.001392,0,0,0,0,0,0.032483,0,0,0,0,0,0,0.001392,0,0.023202,0,0,0,0,0,0,0,0,0.00464,0,0,0,0,0,0,0,0.024594,0,0.006497,0,0,0,0,0,0,0,0,0,0.004176,0,0.064501,0,0,0.027378,0,0.00232,0.040371,0,0,0.000928,0,0.007889,0,0,0.000464,0,0,0.000928,0,0,0,0,0,0,0.032483,0,0,0,0,0,0,0,0,0.006497,0,0,0,0,0,0.004176,0,0,0,0,0,0.003712,0,0,0,0,0.004176,0,0,0,0.083527,0,0,0,0,0,0.005568,0,0,0,0,0,0,0,0.011601,0.013921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000928,0,0,0,0,0,0.038979,0,0,0.035267,0,0,0,0,0,0,0.000928,0,0,0,0,0.004176,0,0.018097,0,0.005104,0,0,0,0.00464,0,0,0,0,0,0.009745,0,0,0.003712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043155,0,0.002784,0,0,0,0,0,0,0,0.003712,0,0,0,0,0,0,0,0,0,0,0,0.003712,0,0,0.018097,0,0,0,0,0,0,0,0,0,0,0.000928,0,0.002784,0,0,0,0,0,0,0.001392,0,0,0,0,0,0,0,0,0,0.013921,0,0,0,0,0,0,0,0,0,0,0.001856,0,0.002784,0.007889,0,0,0,0.002784,0,0,0,0,0,0.000928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001392,0.001392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D183,0,0,0.001337,0,0.006901,0.018404,0,0,0.000428,0,0,0.00979,5.3e-05,0,0,0,0.007971,0,0,0,0,0,0.006955,0,0,0,0,0,0,0,0.037021,0,0.006687,0,0,0,0,0,0,0,0.134871,0,0,0,0,0,0.007864,0,0.000107,0,0,0.000214,0,0.065911,0,0.020062,0,0,0,0,0,0,0,0.000428,0,0,0.000214,0.072116,0,0,0,0,0,0,0.000107,0,0,0,0.000214,0,0,5.3e-05,0.005082,0.031404,0,0,0,0,0.002033,0,0,0.00016,0.011074,0,0,0,0,0,0.044511,0.008934,0.003317,0,0,0,0,0,0,0,0,0.006794,0,0,0,0,0,0,0,0.019099,0,0,0.000214,0,0,0,0.012679,0,0,0,0.000267,0,0.003959,0,0.000107,0.088113,0.011556,0,0,0.000107,0.006687,0.000107,0,0.000909,0,0,0,0.000642,0.004708,0.002461,0,0.000107,0,0,0.005671,0,0.000481,0,0.005403,0,5.3e-05,0.000428,0.00444,0,0,0,0.000535,0,0,0,0,0,0,0,0,0.00321,0,0,0,0,0.011128,0,0.000428,0,0.000107,0.004922,0,0,0,0,0,0,0,0.001444,0,0,0,0,0.002675,0.000481,0,0,0,0,0,0,0.000642,0.001658,0,0,0,0.013054,0,0,0,0,0,0,0,0.0023,0.008613,0,0,0.000695,0,0,0,0,0.003691,0,0.001337,0.000267,0,0,0.001284,0,0.005403,0,0,0,0,0.000749,0.002942,0,0,0.00535,0,0,0.000588,0,0,0,0,0,0,0,0,0.000107,0,0,0.000214,0.030922,0,0.015033,0,0,0.000428,0,0,0,0,0.005617,0,0,0.000695,0,0,0,0,0,0,0,0,0,0.001016,0,0,0,0,0.000481,0,0,0,0,0,0,0,0.00016,0.000107,0,0,0,0,0,0,0,0,0,0,0.002942,0,0,0,0.010272,0,0.00107,0.001712,0,0,0,0,0.002514,0,0.000695,0,0,0,0.000107,0,0,0,0,0,0.011074,0,0,0,0,0.001658,0,0.000695,0.001551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107,0,0,0,0,0,0,5.3e-05,0,0,0.003638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107,0.003852,0,5.3e-05,0.000909,0.00016,0.000321,0,0,0,0,0.004226,0.000802,0,0,0.001123,0.015782,0,0.004601
