,otu56423,otu190213,otu308757,otu149387,otu317458,otu290249,otu187988,otu301932,otu199122,otu4298,otu66141,otu171426,otu264772,otu157879,otu234399,otu121514,otu151388,otu132182,otu92456,otu78308,otu85851,otu265516,otu148198,otu19492,otu290794,otu45913,otu91075,otu138843,otu24642,otu251532,otu243958,otu195689,otu143223,otu38625,otu60355,otu23328,otu100234,otu280657,otu314536,otu57594,otu321556,otu82365,otu324101,otu248919,otu52001,otu164706,otu87424,otu38090,otu289051,otu78374,otu227760,otu103020,otu131973,otu17862,otu101753,otu304184,otu163717,otu105908,otu263295,otu3200,otu232045,otu102976,otu24528,otu178207,otu101845,otu36430,otu173981,otu315384,otu24353,otu241002,otu117685,otu325184,otu127106,otu98415,otu243238,otu302225,otu195408,otu128440,otu187218,otu197885,otu73605,otu144892,otu94157,otu318095,otu103748,otu204471,otu160909,otu251239,otu219274,otu228653,otu98911,otu55654,otu55336,otu197621,otu22968,otu58736,otu293656,otu45911,otu326647,otu113994,otu106586,otu270847,otu295890,otu280946,otu256267,otu181484,otu283090,otu68575,otu282540,otu42156,otu328319,otu47900,otu155702,otu70569,otu276946,otu275580,otu201690,otu84462,otu28864,otu196922,otu304298,otu245136,otu301727,otu36139,otu34816,otu95799,otu239385,otu259902,otu14493,otu65698,otu304795,otu161642,otu38953,otu274380,otu97538,otu228398,otu62850,otu117687,otu257163,otu43678,otu2174,otu197155,otu261401,otu120851,otu296007,otu41515,otu290914,otu266395,otu116427,otu9874,otu54454,otu277058,otu312360,otu143731,otu79108,otu288610,otu236578,otu192843,otu173019,otu291721,otu234279,otu17070,otu39875,otu69930,otu319219,otu235244,otu168693,otu252534,otu210374,otu298459,otu278327,otu9959,otu147213,otu24500,otu10785,otu325746,otu188738,otu124216,otu290028,otu163802,otu78596,otu182032,otu286928,otu125239,otu289241,otu81005,otu261575,otu251163,otu222127,otu44419,otu291254,otu155659,otu62892,otu162439,otu285676,otu108155,otu181894,otu95808,otu221867,otu270129,otu303909,otu225455,otu225044,otu138417,otu168565,otu135538,otu276706,otu41959,otu146724,otu268193,otu16489,otu55290,otu231647,otu224206,otu286610,otu154116,otu268092,otu82905,otu23619,otu280694,otu242915,otu302096,otu173566,otu190034,otu166117,otu243743,otu194828,otu133358,otu40183,otu233617,otu214479,otu24141,otu79808,otu240002,otu168212,otu22981,otu171720,otu219668,otu318690,otu42549,otu14007,otu73650,otu278075,otu10990,otu314945,otu284516,otu324022,otu221737,otu55578,otu68145,otu94444,otu34128,otu273830,otu66826,otu276077,otu147297,otu32209,otu165386,otu243689,otu300821,otu214931,otu267028,otu312383,otu3127,otu308261,otu137989,otu233411,otu153904,otu228318,otu173422,otu14883,otu7142,otu251809,otu265125,otu308285,otu268010,otu203368,otu2411,otu8286,otu293061,otu175960,otu107311,otu16518,otu177022,otu238032,otu63298,otu17332,otu268926,otu323690,otu299267,otu207496,otu2824,otu5628,otu108114,otu120996,otu264977,otu145838,otu87301,otu47403,otu314888,otu174043,otu104557,otu244184,otu36535,otu212991,otu248127,otu191839,otu22860,otu215301,otu191467,otu4389,otu231417,otu219768,otu225347,otu285351,otu167853,otu283937,otu242237,otu105348,otu67950,otu324167,otu279863,otu151268,otu251138,otu201243,otu124712,otu210801,otu326881,otu291944,otu182959,otu35825,otu156282,otu229686,otu44625,otu297683,otu320506,otu173926,otu67104,otu125814,otu33581,otu5301,otu67961,otu182184,otu302020,otu163387,otu119814,otu256834,otu317409,otu183743,otu240221,otu208613,otu15474,otu231371,otu119446,otu160705,otu282960,otu197510,otu62904,otu196925,otu113180,otu317198,otu134669,otu22058,otu267095,otu297749,otu248837,otu299908,otu180281,otu115117,otu309351,otu22980,otu126611,otu127484,otu163911,otu308479,otu304598,otu47623,otu14866,otu207677,otu207307,otu59804,otu33780,otu146167,otu165410,otu82946,otu46118,otu127321,otu63689,otu252305,otu63644,otu200027,otu52776,otu154085,otu5199,otu243655,otu206149,otu263887,otu148638,otu251759,otu221130
D3702,0,0.000552,0.047494,0,0.167886,0.000138,0,0,0.003866,0.000138,0,0,0,0,0,0,0,0,0,0,0,0,0.272263,0.000414,0,0,0,0,0,0,0,0,0,0,0,0,0.005661,0,0,0,0,0,0.047218,0.000276,0,0,0,0.002209,0,0.000966,0,0,0,0.000276,0,0,0.017258,0.001657,0,0,0,0,0,0,0,0,0.008836,0,0,0,0,0,0,0,0,0,0,0,0.107552,0,0,0,0,0,0,0,0,0.002761,0,0,0,0,0,0,0,0,0,0,0.000414,0,0.01353,0.026508,0,0,0,0.000552,0,0,0.000552,0.005799,0,0,0,0,0,0,0,0,0,0.012426,0,0,0,0,0.020019,0,0,0,0,0.001243,0,0,0,0,0,0,0,0,0.001657,0,0,0,0,0.031617,0.008008,0,0,0,0.000276,0.000276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925,0,0,0,0,0,0,0,0,0,0,0.000138,0.001657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000552,0,0,0.006351,0,0,0,0.001933,0.014911,0,0,0,0,0,0,0,0,0,0,0,0.001657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359,0,0,0,0,0,0.001795,0,0,0,0,0,0.001933,0.000414,0,0,0,0,0.043214,0,0,0.000414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001657,0,0,0.001381,0,0,0,0,0,0,0,0,0,0.000414,0,0,0,0,0,0,0,0.000966,0,0,0,0,0,0,0,0,0,0.001105,0.000138,0,0,0.000414,0,0,0,0,0.001381,0,0,0,0,0,0,0,0
D1522,0,0,0.015385,0,0.138462,0,0.084615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069231,0,0,0,0,0,0,0,0,0,0,0.007692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053846,0,0,0,0,0,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0.023077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030769,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0
D858,0,0,0,0,0,0.001558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4e-05,0,0,0,0,0,0,0,0.020682,0,0,0.001095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000969,0,0,0,0.038878,0,0,0,0.103702,0,0,0,0,0,0,0,0,0.446022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238238,0,0,0,0,0,8.4e-05,0,0,0,0,0,0,0.001348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032897,0,0
D1840,0,0.001197,0,0.00669,0.000634,0,0,0,0,0,0,0.001127,0,7e-05,0,0.002887,0,0,0,0,0,0,0,0,0.000845,0,0,0,0.006831,7e-05,0,0.000141,0,0,0,0,0,0.013662,0,0,0,0,0,0,0,0.009155,0,0,0,0,0,0,0,0.000211,0.000634,0,0,0,0,0,0,0.000423,0.001127,0,0,0,0.000282,0,0,0,0,0.001127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013944,0,0.003099,0,0,0,0,0,0,0,0,0,0.000845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704,0.015282,0,0,0,0,0,0,0,0,0,0,0.000352,0,0,0.000141,0.004577,0,0,0,0,0,0,0,0,0,0.00662,0,0,0,0,0,0,0.009789,0,0.004085,0,0,0.014155,0,0.002042,0.000634,0,0,0,0,0,0,0,0,0.010986,0.012676,0.006761,0,0,0,0,0,0,0.002394,0,0,0.002817,0,0,0,0,0,0,0,0,0,0,0,0.000211,0,0,0,0,0.000915,0,0,0,0.001408,0,0,0,0.001549,0,0,0,0,0,0,0.001549,0.006761,0,0,0,0.010986,0.000282,0,0,0,0.002746,0.000563,0,0.001831,0,0.000704,0,0,0.007183,0.000282,0.004577,0,0,0.004296,0,0,0,0,0.002887,0,0,0,0,0,0,0,0,0,0,0.005282,0,0,0,0,0.006056,0,0,0,0,0.003169,0,0.001761,0.003521,0,0,0,0,0.004014,0,0,0,0,0,0.001901,0,0,0,0,7e-05,0,7e-05,0.000211,0,0,0.002113,0,0,0.005704,0,0,0,0,0,0.004859,0,0,0.004296,0.002042,0.001338,0.004296,0.000211,0,0.010915,0,0.012958,0,0,0,0,0,0,0.000423,0,0,0.000986,0,0.000563,0,0.000282,0,0.003451,0,0,0,0.001268,0.000211,0.011268,0.004437,0,0,0,0,0.005141,0,0,0,0,0.001408,0.000423,0,0,0,0.000704,0.000563,0,0.001408,0,0,0.002676,0.002817,0.000845,0,0.009437,0,0,0,0,0.005704,0,0.002817,0.00169,0,0,0,0,0,0,0,0,0,0,0.000282,0,0,0,0,0,0,0,0.000986,0,0,7e-05,0.004366,0,0,0,0,0,0
D2667,0,0,0,0.077759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252619,0,0,0,0,0,0,0,0,0,0,0,0,0.154371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159825,0,0,0.045285,0,0,0,0,0,0,0.011519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004557,0,0.018444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049986,0,0,0,0,0,0,0,0,0.036314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000718,0,0,0,0,0,0,0,0,0,0.020238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020202,0,0.01055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251,0,0,0,0,0,0,0.016076,0,0,0,0
D576,0,0,0,0,0,0,0.008279,0,0,0,0,0,0,0,0,0,0,0,0,0.160114,0,0,0,0,0,0,0,0.019115,0,0,0,0,0,0,0,0,0,0,0.016254,0,0,0,0,0,0.036973,0,0.06571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173,0,0,0,0.014997,0.002947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074899,0,0,0.024013,0,0,0,0,0,0,0,0.068528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029994,0,0,0,0,0,0,0.055481,0,0.163019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7e-05,0,0,0,0,0,0,4.3e-05,0.001734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169,0,0,0,0,0.001257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D990,0,0,0,0,0,0,0,0,0,0,0,0,0.206388,0,0.017813,0,0,0.000384,0,0,0,0,0,0.009674,0,0,0,0,0,0.001075,0,0,0,0,0,0,0,0,0,0,0,0.184045,0,0,0,0,0,0,0,0,0.007755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384,0,0,0,0.056357,0,0.077012,0,0,0,0,0,0,0,0,0,0.036778,0,0,0,0,0.000614,0,0,0,0,0,0,0,0.032709,0,0.043535,0,0,0,0,0,0,0.008676,0,0,0,0,0,0,0,0,0.048065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027872,0,0,0,0.002918,0,0,0,0,0,0,0,0,0,0,0,7.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307,0,0,0,0,0.084997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384,0,0,0.001152,0,0,0,0,0,0.018428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238,0,0,0.015817,0,0,0.000307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023,0,0,0,0.033477,0.000307,0,0,0,0,0.000921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001075,0,0,0,0,0,0,0,0,0,0,0.004453,0,0,0,0,0,0,0,0,0
D3562,0,0,0,0,0,0,0,0,0.002519,0,0.034923,0.009697,0.029505,0,0.03727,0,0,0,0,0,0,0,0,0.055766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042826,0,0,0,0,0,0,0,0,0,0.012009,0.001449,0,0.001035,0,0.019187,0,0,0.032231,0,0,0,0,0,0,0.001691,0,0,0,0.028297,0,0,0,0,0,0.035234,0.006591,0.005936,0,0.003416,0.002864,0,0,0,0.017185,0,0,0,0,0,0,0,0,0,0,0,0,0.008075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007626,0,0,0,0,0,0,0,0,0,0.006867,0,0,0.01163,0,0,0,0,0.019152,0,0,0.00949,0,0,0,0,0,0,0.000932,0.025916,0,0,0,0,0.008041,0,0,0,0,0,6.9e-05,0.003071,0,0,0,0,0,0.000725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034612,0,0,0,0,0,0,0,0.017358,0.00069,0,0,0.001208,0.000138,0,0,0,0,0,0,0,0,0.005694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138,0,0,0,0.004176,0,0.005383,0,0,0.036821,0,0.012423,0,0,0,0,0,0.000863,0,0,0.021396,0,0,0,0,0,0.00352,0,0,0.018842,0.000621,0,0,0,0,0,0,0,0.007523,0,0,0,0,0,0,0,0,0,0.015598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005763,0,0,0,0,0,0.009559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9e-05,0.006902,0,0,0,0,0.000759,0,0.001173,0,0,0,0,0,0,0,0,0,0.003382,0,0,0,0,0,0,0,0,0,0,0.000518,0,0,0,0.000483,0
D3808,0,0,0,0,0,0,0,0,0,0,0.030776,0,0.008881,0,0.085583,0,0,0,0,0,0,0,0,0.078251,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7e-05,0,0,0.060722,0,0,0,0,8.4e-05,0,0,0,0,0.03489,0,0,0.001278,0,0.022464,0,0,0.098588,0,0,6.5e-05,0,0,0,0,0,0,0,0.032987,0,0,0,0,0,0,0.011661,0.003321,0,0.000466,0.008331,0,0,0,0.008872,0,0,0,0,0,0,0,0,0,0,0,0,0.020831,0,0,0,0,0,0,0,0,0,0,0,0,4.7e-05,0,6.5e-05,0,0,0,0,0,0,1.9e-05,0,0.000429,0,0,0,0,0,0,0,0,9e-06,0.02168,0,0,0.009413,0,0,0,8.4e-05,0.010476,0,0,0.011708,0,0,0,0,0,0,0,0.013695,0.000541,0.000112,0,0,0.000513,0,0,0,0,0,0,0.00681,0,0,9e-06,8.4e-05,0,0.025626,0,0,0,0,0,0,0,0,0,0,0,1.9e-05,0,0,0,0,8.4e-05,0.010355,0,0,0,0,0,0,0,0.000205,9.3e-05,0,0,0,0.002799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8e-05,3.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000429,0.000121,0,0,0,0.000168,0,0,0,0,0,0.007379,0,0.02016,0,0,0.021102,0,0.002621,0,0,0,0,0,0.000159,0,0,0.004506,0,0,0.000103,0,0,0.000224,0,0,0.001287,0,0,0,0,0,0,9e-06,0.004067,0.000364,0,0,0,0,0.002099,0,0,0,0,0.013629,3.7e-05,0,0,0,0,0,0.003107,0,0.00056,4.7e-05,0,0,0,0,1.9e-05,0,0,9e-06,0,0,0,0.001409,0,0,4.7e-05,0.000308,0,0.006763,0,0,0.000952,0.000252,0,0.017613,3.7e-05,0,0,0.000168,1.9e-05,0,3.7e-05,0,0,0,0,2.8e-05,0,0,0,0,0,0,0,0,0,0.005691,0,0,0,0.000103,0,0,9e-06,0.000681,0,7.5e-05,0,0,0,9.3e-05,0,0,0,0,0,0.000336,0,0,0,7.5e-05,0,0.000299,0,0,0,0,0,0,0,0.000131,0,0,0,0,0,0,0,1.9e-05,0,0,0,0,0,0,0.000494,0,0,0,0,0
D3071,0,0,0,0,0.00728,0,0,0,0,0,0,0,0,0,0,0.007594,1.8e-05,0,0,0,0,0,0,0,5.5e-05,0,0,0,0.000499,7.4e-05,0,0,0,0.001534,0,0,0.000831,0.001681,0,0,0,0,0,0,0,0.006984,0,0,0,0,0,0,0.002217,0,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005192,0,0,0,3.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425,0,0,0,0,5.5e-05,0,0,0,0,0,0,0,0,0.002199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0.001127,0.013174,0.00473,0,0,0,0,0,0,0.000203,0,0.001349,0.011234,0,0,0,0,0,0,0,0,0.000259,0.000111,0,0.000129,0,0,0,0,0,0,0,0,0,0,0,0,0.001681,0,0,0,0,0,0,0,0,0,0,0.000462,0,0.002846,0,0,0,0,0,0,0.054675,0.000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702,0,0,0,0,0,0,0.001127,0,0,0,0,0,0.00037,0,0.098947,0,0,0,0,0,0,0,0,0,0,0.006171,0,0,0.004786,0.000462,0,0.013895,0,0,0,0,0,0,0,0.035421,0,0,0,0,0.000129,0,0,0,0,0,0,0,0,0,0,0,0.000166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148,0,0.000758,0.000129,0.000111,0,0,0,0,0,0,0,0,0.010292,0,0,0,0,0,0.032687,0,0,0,0,0,0,0,0,0,0,0,9.2e-05,0,0,0.001792,0,0.013858,0,0.000536,0,0.0017,0,0,0.022007,0.012749,1.8e-05,0,0,0,0,0,0,0.000296,0.000296,0.000351,0.000129,0,0.000517,0,0,0,0,0,3.7e-05,0,0,0,0,0,0,0,0,0,0,0,0
D3175,0,0.059211,0,0,0,0,0,0,0.010955,0,0.295778,0,0.0156,0,0.005824,0,0,0,0,0,0,0,0,0,0.000139,0.002288,0,0,0,0,0,0.000416,0,0,0,0.011995,0.001109,0.000208,0,0,0.011648,0,0,0,0,0.001109,0,0,0,0,0,0,0,0.001733,0,0.029675,0,0,0.003536,0,0,0,0.000624,0,0,0.013104,0.001595,0,0,0.005547,0,0.000139,0,0,0,0.004992,0.000485,0,0,0.000139,0.000347,0,0,0,0.00208,0,0,0,0,0.013173,0.000555,0,0,6.9e-05,0,0,0,0.001387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003744,0,0.000832,0,0,0.000347,0,0,0,0,0,0.000485,0,0,0,0.000693,0,0,0,0.000832,0.001317,0.000971,0.000277,0.005963,0,0,0,0,0,0,0,0.002288,0,0.000971,0,0.003259,6.9e-05,0,0,0,0.001179,0,0.010608,0.000139,0,0.002912,0,0.013173,0,0,0,0,0,0.000555,0,0,0,0,0,0,0,0,0,0,0,0,0.00104,0.000832,0.002635,0,0,0,0,0,0,0.000832,0.002773,0,0,0,0,0,0,0.000208,0,0,0,0,0,0,0.002912,0,0,0,0,0,0,0,0,0,0,0,0.000763,0,0,0,0,0,0.000208,0,0.006171,0,0.000416,0,0,0.000208,0.001595,0,0,0.000624,0.000555,0.000277,0,0,0,0,0.003813,0,0,0,0,0.000901,0,0,0,0,0,0,0,0.000555,0,0,0,0,0,0.000624,0,0,0.000139,6.9e-05,0,0,0,0,0,0,0,0,0,0.000208,0,0,0,0,0,0,0,0,0.000277,0,0.000832,0.001317,0.000208,0,0,0.001525,0,0.000208,0,0.000416,0.002357,0,0,0,0,0.00104,0,0.002773,0.000208,0,0,0.000971,0,0,0,0,0,0,0.001109,0,0.000139,0.000555,0.001803,0,0.000208,0.000555,0,0,0,0,0,0.000832,0,0.000208,6.9e-05,6.9e-05,0.003467,0,0,0,0,0.000208,0,0,0,0.022048,0,0,0,0,0.000139,0,0.000763,0.000693,0.000139,0,0,0,0,0,0.000208,0,0,0,0.000485,0,0.000208,0.000347,0,0,0,0,0.001733,0,0,0.000832,0,0,0,0,0.004715,0,0,0,0.000139,0,0,0,0.001109,0,0,0,0,0,0,0,0,0,0,0.002357,0
D316,0.015844,0.000314,0,0.029804,0,0.001913,0,5.7e-05,0.000114,0.000114,0,0.000257,0,0,0,0,0.006338,0.000114,0.032573,0,0,5.7e-05,0,0,0,0,0.000114,0,0,0.000485,0.000571,0,0,0,0.000228,0,0,0,0,0.096691,0,0,0,0,0,5.7e-05,0,0,5.7e-05,0.000114,0,0,0,0,0,2.9e-05,0,0,0,0.173599,0.000143,0,0,0.000285,0,0,0,8.6e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114,0,0,0,0,0.001285,0,0,0,0,0,0,0,0,0,0.001713,0,0.000514,0,0,0,0,0,0,0,0.000371,0.001199,0,0,5.7e-05,4e-04,0.011876,0.000114,0,0,0,2e-04,0,0.000371,0,0,0.000457,0,0,0,0,0.063348,0,0,0,0.000171,0,0,0,0,5.7e-05,0.000143,0,0.000457,0.01887,0,0,0,0,0,0,0,0,0,0,0.000628,0.065032,0,0,0,0,0,0,0,0,0,0,4e-04,5.7e-05,0,0,0.000514,0,0,5.7e-05,0,0,0.000885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875,0,0,0,0.000228,0,0,0,0,0,0.044535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.7e-05,0,0.052899,0.000228,0,0,0,0,8.6e-05,0,0,0,0,0,0,0,0,0,0,0.013789,0.000428,0,0.000457,0,0,0,0,0,0,0,0,0,0,8.6e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000685,0,0,0,0,0,0,0,0,0,0,0,0.000914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7e-05,0,0
