,otu308757,otu264772,otu317458,otu56423,otu190213,otu149387,otu243958,otu102976,otu234399,otu151388,otu121514,otu171426,otu128440,otu290249,otu132182,otu268193,otu66141,otu251532,otu137989,otu148198,otu290794,otu321556,otu60355,otu24642,otu280657,otu92456,otu164706,otu100234,otu304184,otu24528,otu228653,otu4298,otu91075,otu227760,otu199122,otu157879,otu232045,otu314888,otu45911,otu265516,otu3200,otu117685,otu263295,otu266395,otu103020,otu19492,otu84462,otu241002,otu195689,otu103748,otu325184,otu257163,otu78374,otu182032,otu45913,otu282540,otu302225,otu38625,otu285676,otu55654,otu187218,otu195408,otu245136,otu259902,otu302096,otu43678,otu290028,otu108155,otu17070,otu280946,otu328319,otu221867,otu47403,otu120851,otu9874,otu42549,otu14493,otu214479,otu54454,otu55336,otu276830,otu34816,otu101753,otu312360,otu168212,otu227820,otu36139,otu218587,otu24141,otu57594,otu63644,otu188738,otu251239,otu291721,otu319219,otu197885,otu207159,otu196922,otu73605,otu197621,otu219274,otu225044,otu162439,otu120996,otu242915,otu308285,otu299267,otu207307,otu261401,otu101011,otu266417,otu173981,otu303909,otu222127,otu58736,otu194828,otu7142,otu24353,otu70569,otu36535,otu3914,otu300821,otu124216,otu112225,otu168693,otu308261,otu251163,otu36538,otu22981,otu67961,otu135538,otu240288,otu265125,otu22980,otu191467,otu210374,otu317409,otu270419,otu210801,otu2824,otu285351,otu22058,otu25983,otu201243,otu224206,otu33780,otu175960,otu248837,otu173926,otu139401,otu240002,otu97538,otu81005,otu326881,otu67104,otu10990,otu22860,otu50291,otu203368,otu147213,otu316782,otu309351,otu113180,otu75030,otu318690,otu177022,otu288683,otu242237,otu151399,otu157459,otu255728,otu291944,otu260122,otu242039,otu84911,otu207496,otu54664,otu145838,otu183743,otu35825,otu156770,otu86382,otu233411,otu180281,otu230665,otu17862,otu2411,otu219668,otu322018,otu276077,otu231276,otu292589,otu34128,otu166343,otu140795,otu154548,otu196925,otu325357,otu117355,otu245615,otu317514,otu312748,otu189123,otu46075,otu243689,otu15474,otu117386,otu43787,otu317198,otu5199,otu277402,otu21474,otu117241,otu168614,otu6720,otu277908,otu324167,otu32501,otu61217,otu40932,otu75528,otu304795,otu69986,otu267893,otu129244,otu231417,otu200155,otu165410,otu93123,otu305893,otu231461,otu115295,otu4389,otu200994,otu235489,otu75640,otu300568,otu221737,otu53612,otu95020,otu19728,otu115012,otu87407,otu268361,otu208692,otu223372,otu53868,otu153831,otu44558,otu265438,otu107198,otu288120,otu255644,otu8351,otu79168,otu240630,otu207098,otu151695,otu6486,otu309826,otu162483,otu195872,otu320506,otu77042,otu174050,otu217464,otu95014,otu142090,otu144720,otu226925,otu139883,otu151813,otu297223,otu5031,otu64533,otu104688,otu63689,otu53613,otu265083,otu295753,otu175915,otu88716,otu240183,otu136701,otu86374,otu74871,otu312771,otu173727,otu140558,otu112927,otu163488,otu135583,otu75913,otu234042,otu57830,otu128492,otu41945,otu86075,otu253107,otu254131,otu55649,otu115490,otu261723,otu17081,otu119446,otu143606,otu239064,otu244383,otu245411,otu205724,otu307179,otu42763,otu64106,otu284005,otu249946,otu254910,otu8108,otu123163,otu16260,otu77782,otu20321,otu279863,otu133358,otu196789,otu230801,otu318627,otu104813,otu104751,otu292933,otu260203,otu188667,otu10651,otu320992,otu267460,otu108628,otu40699,otu290186,otu54094,otu288164,otu244981,otu221483,otu168383,otu61099,otu319975,otu297683,otu29192,otu288562,otu104658,otu172447,otu184634,otu102811,otu50877,otu275566,otu181268,otu160105,otu319177,otu208613,otu5061,otu3990,otu266181,otu291012,otu244693,otu29183,otu244389,otu165448,otu177813,otu315975,otu53020,otu170591,otu215301,otu224581,otu237226,otu20120,otu259507,otu170243,otu115406,otu119213,otu23062,otu76575,otu299541,otu124217,otu120543,otu267538,otu119930,otu324739,otu307765,otu149332,otu219248,otu150615,otu309779,otu214178,otu297749,otu227541,otu316965,otu76106,otu117463,otu99090,otu118289,otu282960,otu234623
D479,0,0.152122,0,0,0,0,0,0,0.003787,0,0,0,0,0,0,0,0.077481,0,0,0,0,0.050892,0,0,0,0,0,0,0.031955,0,0,0,0,0,0,0,0,0,0.040398,0,0,0,0,0,0,0.030693,0,0.180606,0,0.004261,0,0,0,0,0,0,0,0,0,0,0,0.208616,0.084346,0,0,0,0,0.000158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036137,0,0,0,0,0,0,0,0,0,0,0,0,0.052706,0,0,0,0,0.000237,0,0,0.001815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002683,0.000237,0,0.000237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001262,0,0,0,0,0,0,0,0,0.001815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D366,0,0,0.505413,0,0,0,0,0,0,0,0.01475,0,0,0,0,0,0,0,0,0,0,0,0,0.005021,0.017103,0,0.004864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008159,0,0,0,0,0,0,0.000471,0,0.004707,0,0,0,0,0.002354,0,0.014436,0,0,0.018202,0,0,0,0.00204,0,0,0,0.000628,0,0,0,0,0.000471,0.001098,0,0,0,0.000628,0.000314,0,0.008944,0,0,0.000314,0,0,0,0,0,0,0,0,0,0,0.005649,0,0,0,0,0,0,0,0.003766,0.004864,0,0.000314,0,0,0,0.002668,0.000314,0.001098,0.000941,0,0,0.000314,0,0,0,0,0.010513,0,0,0.033893,0.000785,0,0,0,0.008316,0,0,0.001883,0,0.003923,0.000314,0.00408,0.000628,0,0.001569,0,0.005178,0,0.000628,0,0.000471,0.000157,0,0,0,0,0.039699,0.000941,0,0,0,0.00204,0.000785,0,0.001412,0,0,0.001098,0.000314,0,0,0,0,0,0,0.000157,0.009572,0,0.004237,0.000628,0,0.000314,0.006904,0,0,0,0.001255,0,0,0,0,0,0.003138,0,0.065118,0,0,0,0.001255,0,0,0,0,0,0.000314,0.000157,0.004237,0,0.000314,0.000785,0.002511,0,0,0,0,0,0,0,0.000628,0,0,0,0,0,0,0.000785,0,0,0,0.017888,0,0,0,0,0,0,0,0.000628,0,0,0.00612,0,0,0,0.000314,0,0,0.001412,0,0,0.002197,0,0,0,0,0.000628,0.000314,0.000628,0,0,0,0,0.000471,0,0,0,0,0,0,0,0,0,0.000314,0.000157,0,0,0,0.003452,0,0,0,0,0,0,0.004864,0,0.001255,0.001883,0.000314,0,0.000628,0,0.001255,0.000157,0,0,0.000314,0,0,0.000785,0,0,0.001569,0,0.000471,0,0.000314,0,0,0,0.006433,0.006276,0.001255,0,0,0,0,0,0,0,0,0.000314,0,0.000628,0,0.000628,0.002197,0.027146,0.000941,0,0,0,0,0,0,0,0,0,0,0.000314,0,0,0,0.000471,0,0,0,0,0,0,0,0,0,0,0.000471,0.00455,0.000471,0.005021,0.000471,0.001726,0,0,0.001255,0,0,0,0,0,0,0.001098,0,0,0.005021,0.000157,0,0,0,0.000157,0,0,0.001098,0,0.000157,0,0,0,0,0,0,0,0.002981,0,0,0.001569,0,0
D510,0,0,0,0.002115,0.484908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131283,0,0,0,6e-04,3.2e-05,0,0.163109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3e-05,0,0,0,0,4.7e-05,0,0,0,0,0,0,0,0,0,0,0,0.000584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005225,0,0.057069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D193,0,0,0,0,0,0,0,0.882353,0,0,0,0,0.117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D295,0.904282,0,0.03497,0,0,0,0,0,0,0,0,0,0,0.002466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000448,0,0.037436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1011,0,0.001724,0.006092,0,0.00454,0,0,0.018219,0,0,0,0.004138,0.002644,0,0,0.000115,0,0,0,0,0,0.001264,0,0.033738,0.089258,0,0.002989,5.7e-05,0,0.002356,0,0,0.011552,0,0,0,0,0,0,0,0,0,0,0,0,0.00046,0,0.00092,0.001322,0,0.067533,0,0,0,0.001609,0,0.001954,0,0.000287,0.001379,0,0.000172,0,0.020633,0.002127,5.7e-05,0,0,0.01092,0,0.000747,0,0.000287,0.000632,0,0.013449,0,0.022932,0.000402,0,0.00046,0,0.012529,0.019944,0,0.000402,0,0,0,0,0,0.015978,0,0.019714,0,0,0,0.000172,0.000287,0,0,0.015173,0,0,0,0,0,0,0.000747,0,0.000747,0,0,0.003104,0,0.002184,0.010633,0,0,0,0,0,0,0.000862,0.000632,5.7e-05,0,0,0.052877,0,0,0,0,0,0,0.00046,0,0.00023,0,0.000517,0.010058,0,0,0.008449,0.020518,0.000517,0,0.000172,0,0,0,0.000517,0,0.000115,0,0,0,0,0,0,0,0.010633,0.031209,0,0,0.011782,0,0.000115,0,0.008104,0,0.004196,0.000287,0,0,0.036496,0,0.008046,0,0.00069,0,0,0,0.002701,0.016265,0.000172,0.000632,5.7e-05,0.00023,0,0,0.000632,0.001149,0,0,0.000977,0,0,0,0.00523,0.000402,0,0.035979,0,0.000287,0,0,5.7e-05,0,0,0,0.009713,0,0.000287,0,0,0.000115,0,0,0,0,0,0.002931,0,0.00023,0,0.003908,0,0,0,0.010518,0.008219,0.025691,0,0.007127,0,0,0,0,0,0,0.001437,0,0.00638,0,0,0,0.000115,0.010633,0.003908,0.016553,0.006667,0.000287,0,0,0.000172,0,0,0.00023,0.002644,0.006265,0.000172,0.006265,0,0,0,0,0.00023,0,0,0.003391,0,0,0.000402,0,0,0.001035,0,0.00069,0.000115,0,0,0.000402,0,0.002127,0,0,0,0,0.001379,0,0,0,0.000172,0.000115,0.007012,0.001322,0.005173,0.000115,0.001149,0.00046,0,0,0,0,0.000862,0,0,0.002414,0,0.000172,0,0,0.000805,0,0,0,0.00477,0,0.001207,0,0.000632,0,0,0.000402,0,0.002184,0,0.001609,0.000115,0.000115,0,0,0.001494,0.001782,0.023737,0.000287,0.000632,0.001609,0.000287,0,0.002931,0,0.013449,0,0,0,0,0,0,0.000575,0.000632,0,0,0.002644,0.000575,0,0,0,0.000402,0.00046,0.000517,0.006035,0,0,0.00046,0.00069,0.007127,0.001609,0,0,0,0.006725,0,0,0.002759,0,0.00046,5.7e-05,0,0,0.00023,0.000115,0,0,0,0.001149,0.000115,0,0,0.000575,0,0,0.000287,0,0,0.003161,0,0.000402,0
D627,0,0,0,0,0,0.002165,0.103896,0,0,0,0,0,0,0.015152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002165,0.812771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D960,0,0.042908,0,0,0,0,0,0.002786,0,0,0,0.491716,0.016309,0,0,0,0.051973,0,0,0,0,0.047329,0.019281,0.000111,0,0,7.4e-05,7.4e-05,0,3.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.018984,0,0,0,0,0.064046,0.051936,0.034661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068839,0.000186,0,0,0,0,0,0,0,0,0,0,0,0.007207,0,0,0,0,0,0,0,0,0.000186,0,0,0,0,0,0,7.4e-05,0.000149,0,0,0,0,0,0,0,0,0,0,0.010402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4e-05,0,0,0.000223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371,0,0,0,0,0,0,7.4e-05,0,0,0,0,0,0,0,0.000149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021881,0,0,0,0,0,0,0,0,0,0,0,0,0.02255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4e-05,0,0,0,0,0,0,0,0,0.000334,0,0.000111,0,0,0,7.4e-05,7.4e-05,0,0,0,0,0,0.000111,0,0,0,0,0,0,0,0,0,0.00026,0,0,0,0,0,0.000111,0,0,0,0,0,0,0,0,0,0,7.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4e-05,0.001189,0,0,0,0,0,0,0,0.019912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D559,0,0,0.005663,0,0.004247,0,0,0.010068,0,0.001258,0,0,0.604059,0,0,0,0.003618,0.001101,0.010697,0,0,0.027214,0,0,0,0,0,0,0,0,0,0.01054,0,0.01636,0,0,0,0,0.005191,0,0,0,0.005348,0,0.014944,0,0.001416,0.003461,0,0.001101,0,0,0,0,0.004719,0,0.006135,0,0.032091,0,0,0.00236,0.00818,0,0,0.003618,0,0,0,0,0.000629,0,0.001258,0,0.000472,0,0,0,0.000787,0,0,0,0,0,0.000944,0,0.00645,0,0,0,0,0,0,0.002674,0,0,0,0,0.00645,0,0,0,0,0,0,0,0.009281,0,0,0,0,0,0,0,0,0,0.001416,0.001573,0,0,0,0,0,0.018248,0,0.003933,0.001416,0.00173,0.002045,0.000629,0,0,0,0,0,0.001258,0,0,0,0,0.000315,0,0,0,0.000944,0,0,0,0,0,0,0.01054,0,0.00173,0,0,0,0,0,0,0,0,0.002517,0,0,0,0,0.00173,0,0,0,0,0,0,0,0,0,0.001573,0,0,0,0,0,0,0,0,0,0,0.008023,0,0,0,0,0,0,0,0,0,0,0.000629,0,0.00409,0,0,0,0,0,0.002045,0,0,0,0,0,0,0,0.002045,0,0,0,0,0,0,0,0,0,0.002045,0,0,0,0,0,0,0,0,0.008023,0,0,0,0,0.002517,0,0,0,0.000629,0,0,0,0,0,0,0,0,0,0,0,0.041214,0.002517,0,0,0.000472,0,0,0.00173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007079,0,0,0,0.001416,0,0,0,0,0,0,0,0,0,0,0,0.003933,0.002832,0,0,0,0,0,0,0,0,0.002045,0,0,0,0,0,0,0,0,0,0,0,0,0.004719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011798,0,0,0,0,0,0,0,0,0,0,0,0.010854,0,0,0,0,0,0,0,0,0,0,0,0,0.002202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001101,0,0,0,0,0,0,0,0,0,0
D346,0.153061,0,0,0,0,0,0,0,0,0.663265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1078,0,0,0,0.849833,0.000327,0.000424,9.8e-05,0,0,6.5e-05,9.8e-05,0,0,0.0048,0.003918,0,0,9.8e-05,0,0,0,0,0,3.3e-05,0,0.048619,6.5e-05,0,0,0,0,0.000522,0.000131,0,0,0,0,0,0,9.8e-05,0.000359,0.000457,0,0,0,0.000751,0.000947,0,0,0,0,0,3.3e-05,0,0.000131,0,0,0,0,0,0,0,0,0,0,0,0.000327,0,0,0,0.000424,0,0,0,0,0,0,0,0,0,0,0,0.000229,0,0,0,0.001502,0,0,0.079769,0,0,0,0,0,6.5e-05,0,0.000163,0,0,0.000131,0,0,0,0,0,0,0,0,0,0,6.5e-05,0,0,0,0,0,0,0.000229,0,0.000163,6.5e-05,0,0,0,0,0,0.000131,0,0.000163,0,0,0,0,0,0,0,0,0.00111,0,0,0,0,0,0,0,0,0,0,9.8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5e-05,0,0,0,0,0,0,0,0.000196,0,0,0,0,0,0,0,0.000163,0,0,0,0,0,0.000261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163,0,0.000131,0,0,0,0,0,0,0,0,0,0.000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8e-05,0,0,0.000131,0,0,0,0,0,0,0,0,6.5e-05,0,0,0,0,0,0,0,0,0,0,0.000588,0,0,0,0,0.000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D860,0,0,0,0.091623,0,0.057592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005236,0.185864,0,0.010471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
